nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
4.358726632760214557e+02 4.709779284971244806e+01 3.924883498901834287e+02
4.469403910071200130e+02 4.551206773580292975e+01 3.539863960234759475e+02
4.507294686314298815e+02 4.472531701166222717e+01 3.515336495675913397e+02
4.557934884331972398e+02 4.340154613147695528e+01 3.403332106185752082e+02
4.696505785078083477e+02 4.108777751386792687e+01 2.823191065357355569e+02
4.757759123008301572e+02 4.374991080824565159e+01 2.673775004615898752e+02
4.783606271261163556e+02 5.106511694336605700e+01 2.530806380755814757e+02
4.784987126958491785e+02 5.538620981830327850e+01 2.654192083345626543e+02
4.802659553810609054e+02 6.158441752981845951e+01 2.779589278459606589e+02
2.031761092770978223e+02 1.251868323193068449e+02 1.691224548517629955e+03
1.965568353182374040e+02 1.220499884951128280e+02 1.675990729643871191e+03
1.893021001467552082e+02 1.184702110875296910e+02 1.657517299198896353e+03
1.896452942984781487e+02 1.159551595836035176e+02 1.621796035527475624e+03
1.877746815749788709e+02 1.139719977736935732e+02 1.592749518347156709e+03
1.868443594087246424e+02 1.137621512421529246e+02 1.566575166544342892e+03
1.879998836361165502e+02 1.126687389237210652e+02 1.535169995547233611e+03
1.930801434304863164e+02 1.122244298773619846e+02 1.503442072093184834e+03
2.032436726863723777e+02 1.122498190700484031e+02 1.456844075624862398e+03
2.082936937421310688e+02 1.129066891180568035e+02 1.423381833047260216e+03
2.894200053638303984e+02 1.187410585419648186e+02 1.224349622644697774e+03
2.835380450030596080e+02 1.223472265560445891e+02 1.220967834018434132e+03
2.784237477650622168e+02 1.258748546438876303e+02 1.219257103049805210e+03
2.724110805602876439e+02 1.290642480604132061e+02 1.218375187544304936e+03
2.654670778010414551e+02 1.312769453144809404e+02 1.216895519521580354e+03
2.586383174894690455e+02 1.332965860697816538e+02 1.211903379706371652e+03
2.514152573097783545e+02 1.340481497178951145e+02 1.211235363354443052e+03
2.445108024617314015e+02 1.337501611638947168e+02 1.207656049382005904e+03
2.381124269343490027e+02 1.318507222327905311e+02 1.196921203398230318e+03
2.310063502255071626e+02 1.300662519545893190e+02 1.192007886414846553e+03
2.244546292629943309e+02 1.276794447940190764e+02 1.187374464288991703e+03
2.192358832894377940e+02 1.254483135655403743e+02 1.181507739772631567e+03
2.138516819437455752e+02 1.234146096322815822e+02 1.176476905481086760e+03
2.099507114940443557e+02 1.213509137595713838e+02 1.174152339540190269e+03
2.063403242056087947e+02 1.191830239213823859e+02 1.174797920337489131e+03
2.059490883087769362e+02 1.181698087944195663e+02 1.171955476910819698e+03
2.041857631000673052e+02 1.179711748750120819e+02 1.175247831261593774e+03
2.049794898974253385e+02 1.180985894036884645e+02 1.178781899896587447e+03
2.068764273300824357e+02 1.183033478919491870e+02 1.180287272799189168e+03
2.082057724555912444e+02 1.185920007478107294e+02 1.183743369812613309e+03
2.082603193382645372e+02 1.193814150158882939e+02 1.192959905998995737e+03
2.074648072860339596e+02 1.208222632270998673e+02 1.214450114460908026e+03
2.079297082721924426e+02 1.210972331676821909e+02 1.230829156944972055e+03
2.084192901032523650e+02 1.208350607034186481e+02 1.246906983909326073e+03
2.081588490774647653e+02 1.181009839931778203e+02 1.263131033045037839e+03
2.074482253321189091e+02 1.139973557458463489e+02 1.274197517078500596e+03
2.045772232943619997e+02 1.090697284398717812e+02 1.285300511304164729e+03
1.999678489204084997e+02 1.059483127027069571e+02 1.294835799893350440e+03
1.942544163199856087e+02 1.041329036756210940e+02 1.306998166033635016e+03
1.884316524613345507e+02 1.016061132660923505e+02 1.320113022834542107e+03
1.819651722461273664e+02 1.000772557037380892e+02 1.329816896269797553e+03
1.766066454261284377e+02 9.976705959909439514e+01 1.337101722254754804e+03
1.721178387101437011e+02 9.961811947590486227e+01 1.343307618199691660e+03
1.700948823595304020e+02 9.954154107065720325e+01 1.342307382283735706e+03
1.675982916248183869e+02 9.968202083407196312e+01 1.340239556718602216e+03
1.661625325301659188e+02 1.000507019613199873e+02 1.337463448177635200e+03
1.649362682955617458e+02 1.002691666214515465e+02 1.336632120200973532e+03
1.649963368246042705e+02 1.008923923755034622e+02 1.333160282925045749e+03
1.645100521813910177e+02 1.019856932313943929e+02 1.332555590275912891e+03
1.645593424437044519e+02 1.031725725641602907e+02 1.331917212429323854e+03
1.650819884955690213e+02 1.039238156656931977e+02 1.331087147988404695e+03
1.650363214388816004e+02 1.047926354249521808e+02 1.331082019153865303e+03
