nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
3.776664376571986281e+02 2.181260432733255925e+02 1.548014744385711538e+03
3.672082059086786785e+02 2.504824631874951990e+02 1.492640849218655376e+03
3.484629901175159716e+02 2.530341474127843071e+02 1.493725705423856198e+03
3.285471182892249544e+02 2.484731426297036592e+02 1.483274177169727864e+03
3.261926604724972663e+02 2.421985418118082691e+02 1.455900918781355358e+03
1.488636048431096981e+02 2.797855003341652491e+02 1.718889155379403974e+03
2.638417082151387376e+02 2.255189513175564286e+02 1.412515656341071008e+03
2.645415673652151440e+02 2.268151111129480739e+02 1.413227113027803853e+03
2.597168020904146033e+02 2.273556848178830592e+02 1.409712755036770659e+03
2.276871934149961874e+02 2.308325947780196827e+02 1.407855204450657311e+03
2.199457930156992234e+02 2.307846473559428375e+02 1.398725289711427649e+03
2.090521913825935201e+02 2.323830143132190926e+02 1.398641416745610968e+03
2.011637104401493161e+02 2.332590774107860341e+02 1.396323031047331369e+03
1.968393881102149692e+02 2.321398033839063544e+02 1.385911077998458040e+03
1.886212181679582898e+02 2.344189452765945418e+02 1.384285329866188476e+03
1.876894611995328148e+02 2.315858527427043327e+02 1.369570274259438293e+03
1.820062989539021885e+02 2.310650658867998857e+02 1.365791526405505010e+03
1.809792429248038559e+02 2.297418947149501776e+02 1.356670513662668782e+03
1.792688738747670811e+02 2.291364259599305626e+02 1.353611041273362389e+03
1.728977380044989900e+02 2.310721440881026467e+02 1.360438802644761608e+03
1.670832504083750507e+02 2.341042159161603706e+02 1.371576177837788919e+03
1.631701950242503472e+02 2.339614388310027948e+02 1.369980386012917279e+03
1.619828227472670221e+02 2.336961159688838165e+02 1.365081805677589955e+03
1.610600349297550906e+02 2.331284750731128952e+02 1.358882470565089307e+03
1.575198902835343802e+02 2.338070653080043257e+02 1.356947415525214865e+03
1.555818098153844176e+02 2.345253799638480814e+02 1.358245965790977834e+03
1.537778971270886075e+02 2.363505953239608743e+02 1.359681662453245735e+03
1.508946143877981285e+02 2.366281355964667910e+02 1.358054354187202080e+03
1.479808701960467658e+02 2.370358421247979095e+02 1.354711314881443286e+03
1.453666636225171942e+02 2.373137193674399157e+02 1.351272410679730456e+03
1.417182784155444892e+02 2.384901484106617318e+02 1.352295855182201876e+03
1.375779857043599179e+02 2.391658623250722542e+02 1.351376634919924527e+03
1.331176035674661762e+02 2.392007859096945879e+02 1.348619086299487435e+03
1.278443341623335243e+02 2.386321449055073742e+02 1.343338666594687311e+03
1.240405047179527998e+02 2.374763279779862444e+02 1.336853927977346530e+03
1.201541754453443360e+02 2.358434668001675902e+02 1.334175977884269969e+03
1.171283892557816699e+02 2.338535698809691610e+02 1.333264151031841493e+03
1.147206599365278521e+02 2.316655595791043254e+02 1.334523692135341662e+03
1.103105345604638785e+02 2.327900029903454708e+02 1.340510088728112578e+03
1.055282936306175117e+02 2.332764624978583470e+02 1.346302808010138961e+03
1.006420341503022087e+02 2.331527704310580873e+02 1.351621123484241025e+03
9.665928194025670450e+01 2.329853349293232725e+02 1.355830673714569230e+03
9.066415993711616750e+01 2.333043072942835465e+02 1.362527334274109080e+03
8.339447803525618497e+01 2.339955847862821940e+02 1.372915074613925299e+03
8.104446124750306524e+01 2.319804628243179536e+02 1.375396113265189115e+03
8.003632137364640187e+01 2.296703925001727384e+02 1.375517484314429339e+03
7.636616203716251050e+01 2.296810507808038722e+02 1.380427931786119416e+03
7.468871853725711674e+01 2.291175950225967597e+02 1.381825596174089924e+03
7.396044678568556208e+01 2.294155992679015981e+02 1.383797827629477979e+03
7.136878797096269977e+01 2.298958633122776121e+02 1.388095866542518252e+03
7.053759104946546188e+01 2.290733691060766546e+02 1.388767142945697742e+03
6.980010051726915776e+01 2.282469940836838020e+02 1.389616436181940799e+03
6.891946670411566345e+01 2.280901464981956508e+02 1.390747582555411100e+03
6.718153606861402238e+01 2.281093147291875880e+02 1.391716979027901516e+03
6.603294220477505405e+01 2.283593764317239732e+02 1.392010485754983847e+03
6.567356604214074878e+01 2.280295934349578033e+02 1.390113997409173408e+03
6.544336838291113168e+01 2.276396072738833141e+02 1.387075556964377483e+03
6.450697651928572895e+01 2.277108680229516722e+02 1.385859154120402309e+03
6.348553086878231255e+01 2.278989883826977518e+02 1.384924702347688481e+03
