6.907015329167870732e+01,-2.981635733670388504e+02,1.118288647544093465e+03
6.941211165275039718e+01,-2.983759699295732162e+02,1.118256785496270140e+03
6.937180838005974692e+01,-2.980835899484868605e+02,1.117566354681918938e+03
6.942861428467786311e+01,-2.982614702240637712e+02,1.117148315042280728e+03
6.883074760431635752e+01,-2.981680430584989949e+02,1.116359677898332393e+03
6.848455306561172051e+01,-2.979780719641370865e+02,1.115674354148788552e+03
6.788285160244198835e+01,-2.978889394651339444e+02,1.114582274812145670e+03
6.700172839556066151e+01,-2.971622044254323214e+02,1.112216747234054083e+03
6.643362815319959225e+01,-2.969549154557446400e+02,1.110363016068438583e+03
6.620576432240966369e+01,-2.973091599110524044e+02,1.109388813445223150e+03
6.589185960945609111e+01,-2.976900238594537882e+02,1.109018165610408687e+03
6.557755704078196857e+01,-2.981709539447321049e+02,1.108232375856852059e+03
6.547200945500789260e+01,-2.984481195491121639e+02,1.108033236047423316e+03
6.542443576357264590e+01,-2.984372689062379891e+02,1.107478914590154318e+03
6.551978397017212785e+01,-2.983979298147150985e+02,1.107016352995621673e+03
6.360282309256689359e+01,-2.645111807542586462e+02,1.109432493605474065e+03
6.320286475709546181e+01,-2.640386491303132743e+02,1.108184679384514538e+03
6.262976451005861378e+01,-2.635132961968780592e+02,1.106901338302855720e+03
6.222647293256276413e+01,-2.630061019985836310e+02,1.106013893149723344e+03
6.352690832661603082e+01,-2.962902799398466982e+02,1.102136215799921956e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.439756193181580102e+01,-2.955603778065607798e+02,1.102227122594488492e+03
6.603026844170912568e+01,-3.078099303697605365e+02,1.099309949438123567e+03
6.107659239225939274e+01,-3.182811458233332473e+02,1.102335777589981490e+03
6.295840427543233631e+01,-2.948797851845716309e+02,1.099411998570870310e+03
6.329667020321952720e+01,-2.947516063000139752e+02,1.096561702112117018e+03
6.553665099347996659e+01,-2.949563167247595175e+02,1.090678161770889119e+03
6.802915297337916911e+01,-2.933649782402458754e+02,1.082209098025210096e+03
7.069483028815308501e+01,-2.903931015142145498e+02,1.068285251242865115e+03
7.137102313834188294e+01,-2.517125014751349283e+02,1.052761318115946551e+03
7.154239980469884586e+01,-2.486390178548768404e+02,1.040821237431228610e+03
7.030108416012078010e+01,-2.461107445329356835e+02,1.031521697106268903e+03
6.886704152278804258e+01,-2.401911506679336128e+02,1.019617156626992482e+03
6.003358430774731147e+01,-2.310064025405079065e+02,1.002935494313273352e+03
5.968186304120024488e+01,-2.089951291576372796e+02,9.916202406277747059e+02
5.042219000442481303e+01,-2.078511602655580646e+02,9.742684707817918479e+02
4.716127607992784476e+01,-1.792244617693793884e+02,9.552995251898032620e+02
4.185795042174682834e+01,-1.788500196485585150e+02,9.463152256847698709e+02
3.461836513835656604e+01,-1.764826162517387047e+02,9.329511024020936247e+02
2.951367554289511475e+01,-1.731906555338461828e+02,9.216502734122560696e+02
2.401295527390675488e+01,-1.719436668981759908e+02,9.115148138702504639e+02
1.945128942171781006e+01,-1.721789359619519928e+02,9.006579016549004564e+02
1.453916406413181051e+01,-1.721693658516948062e+02,8.936620477917681455e+02
6.175242643173660895e+00,-1.341008838636019789e+02,8.917352349138253658e+02
6.024597226687468776e+00,-9.233160848377555396e+01,8.927512187015264544e+02
7.546688955250909991e+00,-9.327643698300666131e+01,8.977726051962499696e+02
8.668674976383373476e+00,-9.323429013826414291e+01,9.014410211468139096e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.958478404097857961e+01,-1.597693874917419521e+02,9.291523414532257448e+02
2.116704125725152608e+01,-1.628840304387438209e+02,9.261949189460671050e+02
2.264200818494898115e+01,-1.647512797292054927e+02,9.279062315143372643e+02
1.788361730943399053e+01,-1.937985731742813869e+02,9.279618371242025887e+02
1.600950592306394071e+01,-2.166340775406407033e+02,9.277616482517355507e+02
1.223994856370859452e+01,-2.336131735436470933e+02,9.347455113805929159e+02
1.336534970020505853e+01,-2.329872668548274248e+02,9.392892550343655103e+02
1.410771271753013778e+01,-2.324137433485896622e+02,9.445689021995649455e+02
1.597183333021531482e+01,-2.300963035325664805e+02,9.503516133577013534e+02
1.675283982791376047e+01,-2.286547943924772994e+02,9.518385907476294960e+02
1.756269659123132243e+01,-2.279286241849617909e+02,9.548690261553238088e+02
1.880166118312820700e+01,-2.303707049545494669e+02,9.575562033033744456e+02
2.077201591661714275e+01,-2.288078675586558006e+02,9.622889283734191395e+02
1.827826016379923502e+01,-2.262594477993740441e+02,9.592979754056968886e+02
2.444381912113312794e+01,-2.071856775315237087e+02,9.691318198601742324e+02
3.550176092569347475e+01,-1.544757631162731855e+02,9.776172305708790873e+02
3.484872820885727407e+01,-1.540566208963858230e+02,9.758796531332154700e+02
3.110943295130622843e+01,-1.809750374907306423e+02,9.679438453218876930e+02
4.107390026272348393e+01,-1.470478214485774799e+02,9.726023430293062120e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.477326299317010694e+01,-2.015323819769197655e+02,9.683218568503663164e+02
2.886915145011199968e+01,-2.202596773079198726e+02,9.648345152312554092e+02
2.968653326752885491e+01,-2.531220423828920332e+02,9.661950139032388734e+02
2.956555858561713279e+01,-2.500027596737469082e+02,9.670834084533026953e+02
2.534639425586122741e+01,-2.610750955429588203e+02,9.623927584640556461e+02
2.280731211820012660e+01,-2.577306817542390149e+02,9.582701299987046468e+02
2.576134832239609196e+01,-2.658357361054485182e+02,9.553039296166206213e+02
2.644674081353483430e+01,-2.789398205608682701e+02,9.451551231983775097e+02
2.658735176009833978e+01,-2.760306078985022395e+02,9.429636177773935515e+02
2.610713378589479916e+01,-2.756111730789014587e+02,9.407259812236459311e+02
2.606792995375830913e+01,-2.787419746077508762e+02,9.399105092124917746e+02
2.528391735286002273e+01,-2.770912055854605001e+02,9.381238860513041118e+02
3.224358479704736880e+01,-2.501007591057588115e+02,9.060559615230373538e+02
2.444745204523145787e+01,-2.782459014051883059e+02,9.353250601811646447e+02
2.423965104373695212e+01,-2.793349447007977346e+02,9.362218075637415495e+02
2.852214633267929855e+01,-2.662205122560216068e+02,9.193982547687435272e+02
2.235925360138986306e+01,-2.682675921916456332e+02,9.358879705569231646e+02
2.675592613518849205e+01,-2.544968704539012947e+02,9.321265437687998201e+02
2.820452189281780875e+01,-2.340669276796118652e+02,9.364661817552427010e+02
2.824891414885017227e+01,-2.157926349949808866e+02,9.387147588818163513e+02
4.259373648412745439e+01,-1.946660844386439351e+02,9.516593727682878807e+02
5.641491665515161458e+01,-2.197487729543365162e+02,9.704538365615450175e+02
6.344277643031805525e+01,-2.189512449364102338e+02,9.701610726107222717e+02
6.923561121672253194e+01,-2.409878305501726459e+02,9.834564581735630782e+02
8.079770260009200911e+01,-2.399978262015227415e+02,9.911385771046552691e+02
8.980127351116802004e+01,-2.395840287164919857e+02,9.935658152486874997e+02
9.922930548221792435e+01,-2.454588739789082013e+02,1.001774447338118534e+03
9.922485875696249025e+01,-2.328520545283573426e+02,1.009732265367337504e+03
1.090739317673993867e+02,-2.174015374248953947e+02,1.017278700530565970e+03
1.158721225477110437e+02,-2.219003848332073119e+02,1.031316977352681306e+03
7.710418298080328725e+01,-1.526065521446807622e+02,1.039181453689578120e+03
6.919253244714310824e+01,-1.216129839491056117e+02,1.059659365012256103e+03
7.086550475672827076e+01,-8.639717445618850888e+01,1.106942017815013287e+03
7.203658891569202183e+01,-9.511887185434630965e+01,1.216631405159138467e+03
5.365168899816064396e+01,-1.183194723312714558e+02,1.255281123333114010e+03
1.485516631678778410e+01,-1.102227813185651542e+02,1.363142751750699517e+03
-9.210942543448434883e-01,-1.734608822702521138e+02,1.413133513429790810e+03
1.944478699479669892e+00,-2.292758401516827291e+02,1.424498707541054728e+03
5.154766059776432208e+00,-2.700721497847446244e+02,1.412814288731664419e+03
3.765870711676010529e+01,-3.226954702434867386e+02,1.424441323218017487e+03
4.358036020298521862e+01,-3.346157133321161155e+02,1.439356111446768637e+03
6.574520649324665555e+01,-3.469133570352120728e+02,1.477097598098609296e+03
1.264518402675637816e+02,-3.665147937410076793e+02,1.465486847111163343e+03
1.422272418302943038e+02,-3.449326435720220729e+02,1.461034395571008190e+03
1.601490124802163280e+02,-3.075707011080151574e+02,1.473921352163176380e+03
1.977845693202525865e+02,-2.232872844725834227e+02,1.490852536263137608e+03
2.679949576342521596e+02,-1.375990514646805991e+02,1.547367528592651297e+03
2.790155590820781981e+02,-1.000263855341598145e+02,1.565040381576525760e+03
2.755906165610557537e+02,-1.203542231679854382e+02,1.528900457054942081e+03
2.749243784376081976e+02,-1.375797419206112124e+02,1.502090875563569398e+03
2.816051010054209200e+02,-1.626861101704939472e+02,1.485884432036150201e+03
2.866489380214901530e+02,-1.850687415764672323e+02,1.502034185093824135e+03
2.974854465731962136e+02,-2.161863466575492794e+02,1.528261606282898356e+03
3.114889899453339126e+02,-2.330634124775735927e+02,1.585083200221937432e+03
3.084191517619544243e+02,-2.437182408329998680e+02,1.611653559201446797e+03
2.957217234676185171e+02,-2.575023005650158439e+02,1.618748277076073236e+03
2.529543634066471895e+02,-2.791941612835358910e+02,1.656953042653109151e+03
2.302410103953625935e+02,-2.634855731662004246e+02,1.602270325217396476e+03
2.187085674822455417e+02,-2.578578703581703166e+02,1.584869776119144944e+03
2.175365219351143935e+02,-2.593152788539725861e+02,1.596232870911995633e+03
2.170717584637537527e+02,-2.666613782153346506e+02,1.614562179828048784e+03
2.120923382639587942e+02,-2.704306822586958106e+02,1.618885816040233522e+03
2.036182171377601549e+02,-2.666428069730405355e+02,1.614229198690901285e+03
1.967597068111285523e+02,-2.665835964104824711e+02,1.619638135558446720e+03
1.948155995927930633e+02,-2.692946359433491352e+02,1.634270603381457249e+03
1.945740947924479372e+02,-2.778919346940358537e+02,1.667434015915650434e+03
1.846459722307477591e+02,-2.820547332953048567e+02,1.668918118988119431e+03
1.756025431586584773e+02,-2.819348635576030802e+02,1.673547431690523808e+03
1.631487575760924926e+02,-2.810035572952075427e+02,1.693132697225633137e+03
1.489967089423283255e+02,-2.812245035481568038e+02,1.709180019191891915e+03
1.158084042505842888e+02,-2.848127812846626625e+02,1.744794672591838435e+03
9.996338742940133670e+01,-2.615924053292114877e+02,1.732326143944532532e+03
6.293127461029783376e+01,-2.563733705148829358e+02,1.721452033284445406e+03
1.660808632463512069e+01,-2.002246599105032487e+02,1.749753278879136815e+03
4.384450936449098890e+00,-2.301433881422779564e+02,1.675595128218785476e+03
2.330532548058573283e+01,-2.634008161706318560e+02,1.701960906301018213e+03
3.438309825692335409e+01,-2.724975357980009676e+02,1.732111234022169356e+03
4.986171945905821445e+01,-2.954185899327516154e+02,1.727034705964525529e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.488295747378214173e+01,-2.850521793204579808e+02,1.563630265457398536e+03
9.533771157593277223e+01,-2.837056219120075866e+02,1.570251918016836726e+03
1.635846201149969943e+02,-2.911487289765229889e+02,1.586763400476262859e+03
2.062019907821094193e+02,-2.963779134542068050e+02,1.595362302479980826e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.671166885032909022e+02,-2.840398458113842821e+02,1.669520692676789395e+03
2.808936200377219166e+02,-2.378238730913409711e+02,1.573383190575862272e+03
2.743298331961193526e+02,-2.306967460491993052e+02,1.559340686642389755e+03
2.623918408330747525e+02,-2.175522094071926915e+02,1.531284404171556389e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.411216046602090728e+02,-2.099224031520944891e+02,1.483856881326201346e+03
2.253114899966959968e+02,-2.024039126563107800e+02,1.466800066113712774e+03
2.053955840144852232e+02,-1.949238526037767656e+02,1.443852671894937430e+03
1.686869526104554211e+02,-1.767894986446418386e+02,1.380300627292651143e+03
1.000084511075608162e+02,-1.441404755671603084e+02,1.267000857501340761e+03
7.531313981707420169e+01,-1.360990507093079600e+02,1.228755391566318394e+03
5.493444370034470836e+01,-1.354106125506629326e+02,1.207262529016542885e+03
