nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
4.939440896507189223e+02 8.112056308749988887e+01 -1.907089598384805740e+01
4.908358891800850756e+02 8.062411969390905142e+01 3.930096845310774256e+01
4.892384664030863064e+02 7.947222954403487449e+01 8.545462148219411347e+01
4.882415875678179304e+02 7.695653447777061729e+01 1.227266571449434167e+02
4.877759070225416735e+02 7.578694106979534695e+01 1.516377401020554316e+02
4.884765937975731163e+02 7.877828048376817094e+01 1.714766151834224104e+02
4.846715151174279299e+02 8.674120737871912468e+01 1.958975024619441854e+02
4.817650388383343625e+02 9.010378467630415855e+01 2.299235860923328687e+02
4.795426580518775950e+02 9.436268144113161327e+01 2.628233864142703737e+02
2.082713075834066387e+02 8.546533510780577103e+01 1.680839751940179667e+03
2.052945666475273185e+02 8.343046620125254265e+01 1.668383016790905913e+03
2.005220933265700012e+02 7.904259572345254981e+01 1.649515765467626807e+03
2.000872612465427096e+02 7.614296653762013989e+01 1.613542356581302329e+03
2.001047707054122498e+02 7.447398150255779115e+01 1.581518133043860644e+03
1.983386590153305065e+02 7.499022435069068138e+01 1.558179290037149258e+03
1.989380469563156453e+02 7.554993963862092698e+01 1.527968311279266345e+03
2.038326956897792286e+02 7.718203578108808927e+01 1.496544127650162864e+03
2.103693907611804548e+02 7.918275996761927615e+01 1.458126703872637336e+03
3.005994371734493598e+02 9.048562351689211880e+01 1.229614021621269103e+03
2.961043288603684118e+02 9.329620071698703043e+01 1.223777883145378837e+03
2.893049263241021549e+02 9.726161746260581253e+01 1.222353272795785870e+03
2.838578342633465468e+02 1.009517089090538207e+02 1.217028646328534251e+03
2.775053126548606315e+02 1.036744308508300492e+02 1.212899499851165956e+03
2.698739805432085745e+02 1.060927473186061150e+02 1.209085242561805899e+03
2.631727334466508523e+02 1.085933366516949548e+02 1.204020319733018368e+03
2.577988777910249496e+02 1.093087014700579260e+02 1.199025296066141664e+03
2.518687675151684573e+02 1.091556361287753703e+02 1.194964543807236169e+03
2.456400470305922568e+02 1.079973360043689183e+02 1.188530512183918518e+03
2.393556286680034191e+02 1.060172219665136879e+02 1.185119921308423045e+03
2.335456977447538804e+02 1.028682739645006450e+02 1.182345940213100221e+03
2.278676922756781948e+02 1.008305826593875025e+02 1.177740138492884398e+03
2.227222687807998796e+02 9.905686369107736766e+01 1.173373857888470184e+03
2.191236755805982455e+02 9.701957935496147911e+01 1.170688374232247952e+03
2.155508996303213962e+02 9.446186488084686061e+01 1.173836573434405636e+03
2.139385019074997558e+02 9.268988062234026870e+01 1.173968772592060304e+03
2.114807300405153399e+02 9.205084303738024687e+01 1.177363577072309909e+03
2.112908892392630946e+02 9.158621763718014108e+01 1.181186570037387128e+03
2.128488048547339702e+02 9.169423559681470692e+01 1.181043450184352878e+03
2.137273694567417692e+02 9.206034928394193173e+01 1.184554100017348446e+03
2.146387912456380320e+02 9.204852436494435608e+01 1.188162161178302313e+03
2.138802457540771513e+02 9.190038093219813220e+01 1.201089831812478906e+03
2.136251244009461914e+02 9.160250833553199357e+01 1.215307028881181850e+03
2.137754458817798309e+02 9.106682106124311815e+01 1.231524184552926499e+03
2.130056704348236281e+02 8.864532535747066788e+01 1.245568645329021820e+03
2.103337090368162023e+02 8.440234654671623105e+01 1.258963546437971445e+03
2.053541706346314015e+02 8.029828143173951105e+01 1.273325189399025703e+03
2.006835988736615661e+02 7.678417874444816960e+01 1.282436469903094121e+03
1.949155071517855049e+02 7.458673304495160039e+01 1.294041156939515986e+03
1.899879105266915360e+02 7.165450580020045379e+01 1.305129323765605477e+03
1.846295570362462115e+02 6.990142244908052760e+01 1.314309785184517068e+03
1.804399056529105394e+02 6.922479060269925810e+01 1.320599468191276173e+03
1.760912545522001551e+02 6.885287858545491702e+01 1.326552262041198674e+03
1.737318159988409718e+02 6.871543348272867036e+01 1.327915836577867822e+03
1.722393609959006255e+02 6.895025496702065482e+01 1.326117924098879939e+03
1.714342335915684146e+02 6.928848085495290832e+01 1.323992139695666992e+03
1.702900818515318804e+02 6.957628342493049445e+01 1.324646331456960979e+03
1.705494509367200067e+02 7.037994044874641020e+01 1.322312609777630541e+03
1.705038822966454859e+02 7.143081876436383482e+01 1.321333294308112045e+03
1.702039966937264808e+02 7.263343001421958434e+01 1.320887160101570316e+03
1.704967071708885840e+02 7.344408819975006963e+01 1.320263070171812387e+03
1.705251798320219336e+02 7.423613437212505062e+01 1.319807493979100627e+03
